time	conversion
1241.18	0.178305
1242.19	0.178563
1243.19	0.178678
1244.38	0.178879
1245.45	0.178951
1246.47	0.179109
1247.47	0.179239
1248.47	0.179397
1249.6	0.179555
1250.63	0.179655
1251.64	0.179914
1252.69	0.180014
1253.69	0.180129
1254.78	0.180244
1255.78	0.180417
1256.78	0.180632
1257.79	0.180848
1258.83	0.180891
1259.86	0.181034
1260.87	0.181236
1262.05	0.181336
1263.07	0.181394
1264.08	0.18148
1265.08	0.181782
1266.08	0.181911
1267.15	0.182055
1268.16	0.182284
1269.17	0.182457
1270.17	0.182586
1271.17	0.182701
1272.19	0.182802
1273.22	0.182917
1274.22	0.183017
1275.23	0.183103
1276.26	0.18329
1277.26	0.18352
1278.28	0.183779
1279.29	0.183966
1280.32	0.184052
1281.33	0.184239
1282.37	0.184353
1283.38	0.184454
1284.39	0.184483
1285.4	0.184626
1286.4	0.184784
1287.43	0.184856
1288.43	0.185057
1289.45	0.18523
1290.54	0.18533
1291.55	0.185445
1292.58	0.185661
1293.62	0.185948
1294.72	0.186149
1295.78	0.186236
1296.78	0.186451
1297.86	0.18658
1298.87	0.186652
1299.88	0.186839
1300.92	0.18704
1301.93	0.187112
1302.94	0.187198
1304.03	0.187371
1305.04	0.187543
1306.06	0.187629
1307.06	0.187687
1308.09	0.18783
1309.12	0.18796
1310.17	0.188089
1311.29	0.188247
1312.32	0.188333
1313.37	0.188463
1314.4	0.188549
1315.44	0.188779
1316.65	0.188865
1317.66	0.189109
1318.73	0.189339
1319.76	0.18944
1320.82	0.189483
1321.85	0.18967
1322.88	0.189871
1323.88	0.189986
1324.9	0.190172
1325.9	0.190374
1326.91	0.190445
1327.91	0.190503
1328.93	0.190589
1330.15	0.19069
1331.16	0.190833
1332.18	0.191034
1333.19	0.191221
1334.2	0.191365
1335.25	0.191537
1336.25	0.19171
1337.29	0.191739
1338.3	0.191925
1339.3	0.192055
1340.32	0.192112
1341.34	0.192227
1342.35	0.192371
1343.41	0.192543
1344.41	0.192658
1345.44	0.19283
1346.45	0.193003
1347.48	0.193161
1348.51	0.193305
1349.59	0.193463
1350.62	0.193563
1351.62	0.193678
1352.82	0.193707
1353.84	0.193951
1354.89	0.194037
1355.89	0.194181
1356.91	0.194382
1357.91	0.194612
1358.92	0.194784
1360	0.194856
1361	0.194885
1362.06	0.194986
1363.06	0.195101
1364.07	0.195158
1365.09	0.195316
1366.11	0.195503
1367.17	0.195575
1368.22	0.195675
1369.3	0.195833
1370.41	0.196063
1371.41	0.196322
1372.44	0.196523
1373.45	0.196652
1374.51	0.196695
1375.53	0.196853
1376.56	0.197011
1377.57	0.197184
1378.58	0.197399
1379.59	0.197486
1380.59	0.197629
1381.62	0.197773
1382.63	0.197888
1383.66	0.197974
1384.71	0.198046
1385.72	0.198218
1386.77	0.198362
1387.81	0.198534
1388.82	0.198592
1389.83	0.198721
1391	0.198879
1392.03	0.19908
1393.04	0.199267
1394.05	0.199425
1395.05	0.199569
1396.08	0.199756
1397.09	0.199885
1398.1	0.2
1399.1	0.200129
1400.1	0.200216
1401.1	0.200287
1402.11	0.200546
1403.11	0.200718
1404.13	0.200934
1405.15	0.201063
1406.15	0.201279
1407.17	0.201638
1408.23	0.201796
1409.24	0.201853
1410.25	0.20204
1411.26	0.202126
1412.29	0.202414
1413.3	0.202572
1414.31	0.202759
1415.31	0.20283
1416.31	0.203046
1417.32	0.203204
1418.33	0.20342
1419.34	0.203549
1420.37	0.203635
1421.38	0.203707
1422.39	0.203879
1423.39	0.203994
1424.43	0.204152
1425.43	0.204454
1426.44	0.204526
1427.45	0.204641
1428.47	0.204842
1429.47	0.205014
1430.5	0.205129
1431.54	0.205374
1432.55	0.205431
1433.56	0.205532
1434.56	0.205618
1435.58	0.205833
1436.58	0.205891
1437.58	0.206006
1438.58	0.206193
1439.59	0.206322
1440.6	0.206509
1441.62	0.206624
1442.63	0.206753
1443.66	0.206882
1444.68	0.207055
1445.69	0.207141
1446.7	0.207313
1447.71	0.207615
1448.71	0.20783
1449.72	0.208089
1450.73	0.208276
1451.75	0.208534
1452.76	0.208678
1453.81	0.208736
1454.83	0.208793
1455.86	0.208966
1456.88	0.209037
1457.89	0.209195
1458.92	0.209382
1459.94	0.209483
1460.96	0.209612
1461.99	0.209713
1463	0.209856
1464.08	0.210129
1465.1	0.210417
1466.1	0.210489
1467.12	0.210704
1468.14	0.21079
1469.15	0.210991
1470.17	0.211178
1471.17	0.211408
1472.23	0.21158
1473.26	0.21171
1474.28	0.211925
1475.29	0.212227
1476.3	0.212342
1477.33	0.2125
1478.34	0.212658
1479.37	0.212816
1480.38	0.212989
1481.39	0.213103
1482.45	0.213218
1483.46	0.213348
1484.47	0.213477
1485.49	0.213563
1486.49	0.213721
1487.51	0.213807
1488.53	0.213879
1489.57	0.214037
1490.62	0.214167
1491.63	0.21431
1492.64	0.214454
1493.65	0.21454
1494.66	0.214641
1495.68	0.214828
1496.68	0.214885
1497.71	0.215
1498.74	0.215216
1499.79	0.215417
1500.79	0.215546
1501.82	0.215704
1502.83	0.215833
1503.85	0.216063
1504.88	0.216293
1505.9	0.216336
1506.99	0.216422
1507.99	0.216523
1509.03	0.216667
1510.04	0.216968
1511.07	0.217112
1512.08	0.217256
1513.1	0.217371
1514.13	0.217514
1515.19	0.217557
1516.19	0.217629
1517.2	0.217701
1518.22	0.217845
1519.3	0.21796
1520.31	0.21806
1521.32	0.218218
1522.32	0.218463
1523.33	0.218621
1524.37	0.218764
1525.38	0.218879
1526.39	0.21908
1527.41	0.219181
1528.43	0.219296
1529.43	0.21944
1530.44	0.219626
1531.47	0.21977
1532.48	0.219871
1533.51	0.219914
1534.53	0.220014
1535.62	0.220086
1536.63	0.220216
1537.64	0.220302
1538.64	0.220575
1539.64	0.220733
1540.67	0.220833
1541.69	0.221034
